0.5701807  0.9659768  0.18395  0.5226547  0.6765365  0.5083086  0.2534207  0.2407572  0.5649107  0.3137808  0.9257896  0.5293654  0.6438013  0.1736315  0.0885503  0.3336911  0.3870968  0.546171  0.1918408  0.5507983  
0.614447  0.9602101  0.7162708  0.8366526  0.8996281  0.7660272  0.914202  0.8318279  0.9917465  0.8569973  0.9133233  0.9095716  0.8212578  0.9301906  0.9491814  0.9337333  0.9886865  0.9673296  0.8026232  0.9846713  
0.1865667  0.1421098  0.0483986  0.09314064  0.002232021  0.4738801  0.1454678  0.2498007  0.002543602  0.05822068  0.2607442  0.01199641  0.1603459  0.2901393  0.01190202  0.009274825  0.0291557  0.007903409  0.1661787  0.04420987  
0.654344  0.807512  0.6532595  0.1892591  0.1618482  0.1409829  0.2999149  0.8691736  0.5759568  0.5459927  0.9445048  0.7772259  0.6011325  0.1109109  0.6902808  0.3417051  0.4885848  0.5628405  0.5359341  0.7123953  
0.9602179  0.9518128  0.8461905  0.9959167  0.9984733  0.9798656  0.9899178  0.9764733  0.8753105  0.9747256  0.7794769  0.4664147  0.62625  0.9845731  0.9839316  0.6522123  0.9141547  0.9966032  0.9378663  0.9868909  
0.5527077  0.9817142  0.708693  0.8922059  0.4373074  0.716237  0.9491157  0.6124685  0.9428941  0.8033628  0.8988788  0.8738412  0.56444  0.8936097  0.4336374  0.35149  0.9443239  0.7714678  0.9627769  0.9373207  
0.08781341  0.3119714  0.4528082  0.6367801  0.4840825  0.4426811  0.5649251  0.3118722  0.8873056  0.7406073  0.40943  0.2418472  0.0566459  0.1380914  0.5786533  0.7808331  0.8693701  0.5380802  0.7167362  0.1078187  
0.9299843  0.9071052  0.4697226  0.8130788  0.4189886  0.6758233  0.9215722  0.9975691  0.8906009  0.9325709  0.9164185  0.9751089  0.8506223  0.245504  0.8351909  0.975421  0.4683656  0.9420106  0.8827732  0.9372428  
0.7331538  0.9998172  0.9809776  0.9951233  0.9341548  0.9997546  0.9821812  0.9906393  0.9964909  0.9895004  0.9817351  0.9980766  0.9593423  0.9975794  0.9786587  0.9906149  0.9990812  0.9773705  0.9995341  0.9498858  
0.9399616  0.9230657  0.9600356  0.7907879  0.9417123  0.6999755  0.6401637  0.9942911  0.888271  0.8205781  0.9972912  0.9224715  0.930865  0.8683827  0.8742793  0.9510196  0.9420077  0.865963  0.8089846  0.7688188  
0.6778177  0.4756504  0.2293805  0.5256309  0.5385008  0.6464238  0.7847329  0.9245101  0.6775825  0.303102  0.3060011  0.7353262  0.451778  0.09689229  0.1809617  0.7278801  0.2687508  0.9426797  0.5876399  0.8404281  
0.4278152  0.1745994  0.4045123  0.1020395  0.8799092  0.2038753  0.6349716  0.3699952  0.008545093  0.9119686  0.7668727  0.91626  0.4918865  0.9293741  0.2356694  0.1067927  0.1480379  0.5341051  0.7336385  0.6372124  
0.004958535  0.005870635  0.007229685  0.05556113  0.01730423  0.3183137  0.00109693  0.03083254  0.01325639  0.004166521  0.1066799  0.2169251  0.005288705  0.06910607  0.02679512  0.09287892  0.03681289  0.0004339389  0.03949426  0.4864321  
0.9557937  0.9855468  0.9759269  0.9467466  0.674678  0.3949037  0.9921169  0.7053269  0.6927304  0.5183702  0.8250645  0.7150935  0.6988103  0.8857865  0.590963  0.9084794  0.6795403  0.6595414  0.7488879  0.6037671  
0.7903313  0.9011582  0.9669076  0.8123036  0.7430886  0.9496376  0.8976889  0.803672  0.9388834  0.9691873  0.7654965  0.9911908  0.7845009  0.9315339  0.9543262  0.9806509  0.9327231  0.8290103  0.5402703  0.1472496  
0.6557823  0.8315661  0.905157  0.9281197  0.9920203  0.973451  0.7405483  0.6110982  0.7985907  0.9494244  0.5585273  0.9176988  0.8677201  0.5700454  0.8162286  0.9391722  0.764295  0.7069131  0.6744239  0.2595475  
0.01031081  0.2980219  0.0582537  0.2265475  0.06068555  0.001368887  0.1877048  0.03891929  0.2353068  0.2306697  0.1677807  0.1431706  0.07801336  0.1210175  0.1237973  0.04624606  0.09200097  0.08782524  0.09688614  0.6768522  
0.330922  0.9707756  0.987987  0.6271476  0.9619026  0.9564433  0.4505005  0.858548  0.9655777  0.576737  0.9656907  0.9101811  0.9507321  0.5092953  0.7754535  0.9610592  0.7959708  0.9268405  0.9717813  0.7720914  
0.5545445  0.9355743  0.6341529  0.8194437  0.4547073  0.7124821  0.6060697  0.3569128  0.3110291  0.302888  0.2517023  0.7292347  0.5438388  0.6630788  0.4506349  0.8560868  0.3174459  0.7020374  0.5816172  0.4625516  
0.0005068307  3.674135e-05  0.0004480734  0.008367739  0.0004358753  0.01163355  0.001068652  0.005518765  0.001231503  0.0001928606  0.0003229236  0.002437736  0.001013302  0.16763  0.02595279  0.1510275  0.1414064  0.003973981  0.007626769  0.001324344  
0.8187443  0.9865415  0.7342245  0.987935  0.8748775  0.3584364  0.9338122  0.9910248  0.9903294  0.9407601  0.9919007  0.9691372  0.9470216  0.9701554  0.9224256  0.9874187  0.8200368  0.9149311  0.9904221  0.9967  
0.9814767  0.7825715  0.8043951  0.7193476  0.7451575  0.9849085  0.8997455  0.7542236  0.937982  0.8129002  0.8005431  0.5052751  0.9257648  0.3190197  0.8414622  0.8485061  0.9508529  0.8133673  0.9896262  0.9373056  
0.2209907  0.7386709  0.8058018  0.4267339  0.2786439  0.6441974  0.4915118  0.4459746  0.9863485  0.9181098  0.9102922  0.9743367  0.7584117  0.8954081  0.6706324  0.8221995  0.6887674  0.8957843  0.4340945  0.5573393  
0.9822718  0.9986152  0.9429971  0.7854051  0.9989624  0.996396  0.9920973  0.995656  0.9536178  0.9916788  0.91846  0.9900865  0.8708746  0.983544  0.9993615  0.9991305  0.9446777  0.9810556  0.9370248  0.8150705  
0.1278324  0.2858804  0.4018132  0.7860813  0.2044747  0.9225349  0.5375052  0.1792868  0.1954095  0.735529  0.1649304  0.7408039  0.6266355  0.2950456  0.007569176  0.2359828  0.6258476  0.8523654  0.2654388  0.4531235  
0.9999508  0.9998398  0.9991103  0.9985881  0.9765077  0.9959456  0.8365379  0.9890264  0.9993876  0.9760326  0.9348867  0.9665149  0.9999769  0.9996648  0.9999487  0.9939509  0.9783809  0.9911513  0.9905378  0.9992972  
0.864229  0.248541  0.8610307  0.8586897  0.8147077  0.6067355  0.6652627  0.4498001  0.7331546  0.9660798  0.3700336  0.8168375  0.9388311  0.5254016  0.6878699  0.8006319  0.6583318  0.497994  0.57983  0.4698023  
0.7629483  0.9021444  0.5633957  0.7569495  0.8723275  0.94938  0.5176283  0.8343624  0.9733261  0.9701002  0.8326807  0.5584272  0.897652  0.7158786  0.920221  0.9358097  0.9972039  0.9289081  0.9507265  0.7529864  
0.8540585  0.8407711  0.361867  0.4950213  0.7990932  0.8173481  0.4941764  0.9399661  0.7387955  0.4226524  0.6415205  0.5503532  0.9792832  0.2974863  0.9835044  0.9068386  0.9674558  0.9424981  0.9337071  0.9988705  
0.1710957  0.03752784  0.014894  0.0374797  0.1274675  0.1494588  0.01745054  0.4272353  0.03702047  0.0748074  0.4256227  0.1215393  0.1753454  0.01333648  0.01124371  0.1967112  0.02552284  0.02872437  0.0112561  0.3191736  
0.05630321  0.6343342  0.08116775  0.2830366  0.3861732  0.01673182  0.01865936  0.1282233  0.3423716  0.2578777  0.6278058  0.2039795  0.1853027  0.2813176  0.056588  0.271437  0.2263798  0.3309372  0.07465868  0.1976173  
0.01292168  0.001864357  0.2103529  5.338468e-05  0.05654157  0.01728214  0.03573601  0.005083621  0.01420427  0.000856152  0.02741214  0.001258848  0.006363707  0.01825612  0.08454293  0.003740035  0.09156092  0.002386943  0.08529384  0.003022185  
0.01498579  0.1205871  0.07463237  0.8039503  0.006478897  0.09281561  0.1771811  0.01931249  0.2375917  0.316178  0.03315085  0.0518502  0.1536715  0.006619551  0.1127998  0.006854907  0.3294281  0.1085193  0.424392  0.0435353  
0.07179274  0.7400034  0.4816092  0.4356043  0.0928428  0.3169843  0.7836158  0.8295974  0.7720999  0.2481017  0.5337027  0.8165081  0.1634864  0.1135513  0.1081161  0.4714235  0.560465  0.158587  0.926764  0.2507613  
0.961163  0.8751013  0.8413081  0.8010199  0.7615658  0.9231507  0.5058228  0.9213076  0.8074773  0.8756055  0.8869712  0.5382735  0.7593098  0.8105136  0.7476517  0.8372692  0.8448642  0.8403367  0.7037128  0.199746  
0.9593967  0.06055446  0.5611982  0.2286134  0.3424487  0.4056  0.03042527  0.394438  0.99359  0.2460135  0.4089161  0.1746575  0.3255574  0.6930038  0.3244963  0.1333076  0.3264397  0.1858821  0.4362643  0.5327501  
0.2824602  0.1266129  0.6615803  0.4237927  0.6396343  0.09273893  0.7533257  0.3520886  0.03211982  0.5626512  0.2579758  0.5920162  0.2544744  0.1984742  0.606002  0.3092406  0.3200372  0.5463678  0.4300014  0.289036  
0.3119175  0.6928607  0.5439448  0.2780406  0.8217197  0.7711752  0.9092932  0.9987348  0.8645266  0.3637735  0.8220421  0.4338946  0.9346127  0.7959876  0.1015993  0.8822855  0.6125126  0.2611284  0.2678439  0.2489471  
0.9985831  0.3496793  0.9560333  0.9730426  0.9489975  0.9815038  0.9800942  0.9879379  0.9999184  0.5721256  0.9632842  0.939285  0.9899096  0.9941724  0.9965351  0.9702785  0.9989249  0.9526736  0.8600037  0.9502124  
0.6577863  0.3125269  0.1751374  0.1847469  0.3381908  0.2690341  0.05833957  0.0008956797  0.2930634  0.009455487  0.6012322  0.06997191  0.04329187  0.07304191  0.02947401  0.3503997  0.009859863  0.8795465  0.5086089  0.4091403  
0.5988356  0.7749788  0.948811  0.5950139  0.5335461  0.8065833  0.8639898  0.8838724  0.8091576  0.9410848  0.9759788  0.9811596  0.4448667  0.8865812  0.8121379  0.9659603  0.6905619  0.9227646  0.9760074  0.8361682  
0.9963587  0.4907559  0.9632101  0.8895837  0.8313034  0.9077784  0.8592656  0.4103908  0.9944924  0.9979886  0.9889678  0.70086  0.9098262  0.9495175  0.9974283  0.9845512  0.9940215  0.9448121  0.7966727  0.9967262  
0.6385215  0.2399993  0.20404  0.5704085  0.3823922  0.9471024  0.6178041  0.4575185  0.682441  0.5693522  0.4957048  0.3600288  0.4345998  0.2822808  0.6483168  0.4851335  0.3278214  0.3458226  0.4640053  0.3724329  
0.7328057  0.6941238  0.2252853  0.7820402  0.4270456  0.2401138  0.8477299  0.9720141  0.8992156  0.4714504  0.9844481  0.8926402  0.2626281  0.5375996  0.963516  0.3527617  0.8051636  0.896458  0.2502154  0.7331149  
0.3132061  0.03653362  0.2205614  0.3902936  0.2679831  0.1201446  0.0752991  0.3451304  0.06623966  0.3598759  0.0666757  0.07031866  0.04203239  0.2499279  0.1465876  0.03549837  0.03158159  0.005194354  0.007692023  0.3060869  
0.6591165  0.430078  0.8601586  0.652594  0.7083092  0.9765581  0.8031001  0.3198952  0.9324962  0.5974763  0.461731  0.3086195  0.9513939  0.131509  0.9450276  0.748098  0.7033031  0.8152418  0.70053  0.6304513  
0.5060171  0.3173413  0.05908546  0.01839667  0.0009098247  0.03979426  0.02010728  0.06071526  0.1508554  0.04768813  0.07690296  0.2831829  0.0005349955  0.07510582  0.3874629  0.2803724  0.08131755  0.03775212  0.09718049  0.080762  
0.3664063  0.2118616  0.2877057  0.4592903  0.1176559  0.07084197  0.20537  0.7718608  0.2928696  0.1815555  0.8864639  0.5163316  0.2913079  0.141477  0.1024004  0.0487454  0.3962114  0.6308949  0.8917628  0.7058695  
0.3203279  0.8484964  0.4717874  0.08362206  0.7654982  0.7428458  0.1063076  0.1790403  0.06511441  0.4353994  0.07206453  0.6059104  0.4242507  0.1952275  0.5692809  0.6263698  0.2247707  0.6680508  0.4598258  0.6427809  
0.5511627  0.6750448  0.2131287  0.07640296  0.3085649  0.6365553  0.5180806  0.9152941  0.6148756  0.581512  0.6845216  0.7044602  0.7628498  0.5870042  0.9158378  0.7913387  0.8906559  0.7080134  0.6333514  0.2855278  
0.03612042  0.1521063  0.01857838  0.005283729  0.1874665  0.1187003  0.05072465  0.06905633  0.004022729  0.05120682  0.2046781  0.01802613  0.2639792  0.003314428  0.01199611  0.06385953  0.04530952  0.4074838  0.3920961  0.06735945  
0.965818  0.8185163  0.59609  0.8413857  0.7222813  0.8610431  0.7608969  0.672877  0.36076  0.8553771  0.4169579  0.2367327  0.4861654  0.8979004  0.8179955  0.6451245  0.8661218  0.8783501  0.4949309  0.6434911  
0.7952411  0.8970039  0.7064617  0.8754997  0.7925204  0.5679953  0.8631993  0.2309714  0.7094801  0.8971972  0.8889854  0.8754648  0.6901516  0.8381243  0.7808532  0.6822547  0.9107601  0.9309874  0.7096591  0.9441646  
0.4156295  0.5612244  0.3241217  0.5004943  0.3293669  0.5286314  0.1870302  0.9121766  0.1052178  0.3202286  0.1573068  0.7242742  0.3909472  0.4640376  0.4440147  0.05062484  0.6527976  0.5122057  0.550465  0.1069817  
0.3749794  0.2429788  0.4269037  0.5776683  0.5684796  0.1726135  0.2900625  0.3991812  0.2169772  0.1017026  0.8850425  0.4090802  0.1583947  0.4155746  0.4446971  0.267227  0.4069037  0.7700528  0.4943749  0.490967  
3.937985e-05  0.03109103  0.01876865  0.037873  0.007393312  0.0001988039  0.04577087  0.04232683  0.0003164407  0.03043254  0.0006938347  0.03273875  0.02528805  0.01003533  7.259756e-05  1.011857e-05  0.02519829  0.2193203  0.004108061  8.801238e-06  
0.5373536  0.2605584  0.6587184  0.5367785  0.6617421  0.7103536  0.5731436  0.7769293  0.6798538  0.157623  0.7494658  0.6589409  0.3794794  0.2610074  0.6960337  0.5994266  0.4969964  0.5838348  0.1956977  0.4546556  
0.05352948  0.1694891  0.07622455  0.07415275  0.2296405  0.04551639  0.5792045  0.8187629  0.1522929  0.0416589  0.1150806  0.3513866  0.0775457  0.08370403  0.4014404  0.1471327  0.2014538  0.006953356  0.2548449  0.06641694  
0.6374896  0.4853954  0.7440168  0.5458453  0.08516725  0.5891591  0.02504402  0.6305208  0.8946818  0.6438006  0.5656098  0.8399897  0.4689777  0.8365433  0.07531329  0.4745203  0.6488953  0.5409533  0.3729849  0.6835444  
0.01707964  0.005223795  0.08100456  0.009348977  0.03241851  0.02826357  0.2921115  0.04256689  0.008108111  0.4021928  0.004617306  0.1714318  0.01752672  0.0001489618  0.004529676  0.01085264  0.05884349  0.02449229  0.02132168  0.004460723  
0.1373156  0.1987633  0.1477492  0.0573052  0.3909518  0.1024796  0.06964489  0.3998765  0.05942531  0.1239645  0.3202222  0.3041659  0.7344822  0.3170146  0.1953561  0.4904139  0.4741263  0.6280968  0.1769583  0.05000096  
0.1161556  0.02627305  0.06068006  0.08936543  0.6987377  0.637965  0.2613484  0.1004593  0.3634173  0.03952558  0.1702767  0.09830572  0.5377111  0.5125353  0.2231441  0.3560336  0.1050342  0.09739081  0.2288224  0.1653425  
0.2817511  0.8293302  0.3072154  0.1315576  0.233912  0.4294749  0.3990999  0.1996805  0.1868696  0.154552  0.2048411  0.6066172  0.621752  0.3582929  0.06702703  0.7783538  0.6654321  0.302234  0.2507362  0.4627842  
0.9676573  0.7559941  0.9140343  0.5670732  0.539641  0.5746082  0.9590162  0.6027401  0.9232364  0.8195079  0.9531632  0.7860854  0.9973417  0.9965906  0.7577059  0.9685699  0.7716641  0.7472231  0.9363314  0.9130141  
0.4143549  0.621393  0.5574951  0.4840288  0.6235505  0.8008363  0.9805842  0.7172497  0.9452313  0.6267129  0.95045  0.8330142  0.7253461  0.8547728  0.9167328  0.6556742  0.9941444  0.486835  0.8743831  0.5220163  
0.2991426  0.5644178  0.1518747  0.2235107  0.212673  0.6611884  0.06591438  0.0189023  0.6728557  0.07359761  0.609923  0.2229486  0.1360751  0.2555287  0.200304  0.4108517  0.05123111  0.2871382  0.2853236  0.1244521  
0.9250299  0.7413293  0.9469866  0.8774746  0.664054  0.9304318  0.9747544  0.9530015  0.8342869  0.9572117  0.9205585  0.8201725  0.9812222  0.8467716  0.9534972  0.9976057  0.9533133  0.6607688  0.2201848  0.9881481  
0.03515296  0.004281036  0.4721595  0.07168032  0.2335328  0.01718872  0.03110277  0.1798935  0.1817328  0.02679704  0.04418273  0.03964521  0.001815719  0.1555153  0.0247425  0.1236735  0.05286889  0.1383151  0.02237569  0.02408889  
0.992647  0.9712458  0.8226838  0.9935457  0.7680188  0.9860695  0.9899092  0.9742214  0.8673783  0.910017  0.9147409  0.9518372  0.9960624  0.7481802  0.8935164  0.9130265  0.6963424  0.9974722  0.9658778  0.9570526  
0.4779111  0.8459813  0.8820447  0.8174932  0.9024796  0.9546091  0.6791078  0.7854763  0.9813143  0.9261504  0.9469655  0.9879529  0.9893096  0.9898113  0.9891196  0.9807101  0.9005398  0.9738834  0.9681822  0.9553041  
0.9205315  0.9966136  0.8803155  0.9646424  0.7750015  0.9720844  0.7901575  0.7820236  0.9938658  0.9724855  0.9976661  0.6614858  0.7878317  0.9529465  0.9978806  0.6732133  0.9769162  0.894473  0.622106  0.8565402  
0.2038414  0.2464962  0.4987843  0.8997012  0.2226779  0.716838  0.2271385  0.2338529  0.2941673  0.7634455  0.4204069  0.2628154  0.8704637  0.4242683  0.5275502  0.2383372  0.6201685  0.3869824  0.09143408  0.8859246  
0.08728281  0.03442135  0.02023538  0.2204213  0.1633695  0.03476295  0.4815117  0.1232125  0.0339147  0.01478042  0.2522119  0.05486339  0.08815496  0.03086791  0.0512855  0.3683835  0.05165327  0.0475444  0.0272748  0.07227515  
0.9878392  0.97672  0.9912815  0.9940839  0.9118386  0.8940508  0.989438  0.9883584  0.9972074  0.9551465  0.9882525  0.9223947  0.9564623  0.9859315  0.9544614  0.979079  0.8668461  0.9976891  0.9700734  0.9879014  
0.6384041  0.8807405  0.6857748  0.2783907  0.8889185  0.8616401  0.8237013  0.6027179  0.4618458  0.5186923  0.8483714  0.7309822  0.8895348  0.8859552  0.8220185  0.7046078  0.8328124  0.6674839  0.1049126  0.4498985  
0.1371087  0.2972934  0.3370611  0.8729799  0.5901335  0.7253335  0.3189551  0.6774982  0.7283731  0.8274587  0.1964941  0.03797407  0.692847  0.7440285  0.3369602  0.5356583  0.3231985  0.3682296  0.4376291  0.2741674  
0.9648821  0.9703146  0.9954678  0.9203787  0.9633768  0.9874371  0.9901309  0.9431906  0.8236718  0.9998225  0.9612552  0.9025134  0.9798186  0.9599807  0.9998105  0.9867646  0.968421  0.9623718  0.9901902  0.9776147  
0.9414628  0.0268339  0.6075234  0.9214017  0.7890109  0.4471865  0.5134754  0.286917  0.3381303  0.9556776  0.635104  0.4933714  0.4583054  0.730003  0.9108149  0.5707759  0.8097558  0.6460339  0.6307386  0.4776802  
0.3731064  0.8027697  0.6758946  0.4146102  0.8480319  0.1707637  0.04935219  0.5150909  0.6778338  0.9772656  0.4402522  0.9474575  0.7521518  0.4804611  0.3313719  0.7543896  0.1501244  0.9009455  0.6229894  0.6814374  
0.02374062  0.1268138  0.1472604  0.1002656  0.3980511  0.09506099  0.1209975  0.1024873  0.2970945  0.07072309  0.1263183  0.1418498  0.06822227  0.01599478  0.5091355  0.0326565  0.09708335  0.1893072  0.04959108  8.782798e-05  
0.2361259  0.5715581  0.01533791  0.01227825  0.3752995  0.2426342  0.1346305  0.009030448  0.1803279  0.2590201  0.328368  0.12121  0.5573795  0.04116623  0.2584207  0.4246037  0.1092679  0.6201546  0.3526539  0.2064231  
0.9424619  0.994478  0.9505685  0.982842  0.9827822  0.7096124  0.886001  0.9833261  0.9957506  0.9945907  0.8648807  0.934807  0.9159581  0.747256  0.9932951  0.9659916  0.9817258  0.8290122  0.9802364  0.7105664  
0.9333253  0.962971  0.8946289  0.9355614  0.9820113  0.9149212  0.917785  0.6910304  0.9014364  0.7935624  0.9805077  0.7844797  0.7613416  0.7960186  0.9854019  0.9964772  0.9984697  0.8495216  0.9896366  0.5858019  
0.5128018  0.9935826  0.8125234  0.345113  0.9192812  0.7640751  0.993991  0.982916  0.9282718  0.8941221  0.2987116  0.8896577  0.5099462  0.7109877  0.9651523  0.9290696  0.6118554  0.7943051  0.9698127  0.2224795  
0.9602434  0.9987929  0.9944792  0.9913863  0.9975355  0.9492368  0.9962696  0.9912487  0.999922  0.9999828  0.9911726  0.9939166  0.9650614  0.9973546  0.9930357  0.999328  0.9988303  0.999358  0.9956088  0.9993049  
0.9931287  0.9243695  0.8573866  0.9936043  0.9339981  0.9634842  0.8070893  0.9612819  0.9379827  0.9910165  0.8431109  0.8614665  0.7629481  0.5322294  0.9626683  0.9986578  0.9455708  0.4823296  0.8951004  0.9892611  
0.1873164  0.27894  0.0294062  0.03314929  0.7151173  0.06729522  0.2982602  0.006502786  0.1051865  0.2314392  0.457109  0.09154188  0.8642567  0.138703  0.04390036  0.01540042  0.07879826  0.09059493  0.07579115  0.4765306  
0.8463434  0.9300274  0.516016  0.586302  0.4763425  0.648975  0.7782346  0.7792839  0.3065482  0.6911641  0.325991  0.8574994  0.221346  0.76752  0.6373025  0.9686314  0.9761065  0.3087569  0.5894246  0.917331  
0.3729027  0.05703275  0.4388696  0.002838029  0.3774288  0.01256569  0.02108368  0.0101396  0.2219174  0.4862243  0.7841979  0.1397182  0.4188737  0.1072954  0.2781304  0.1480086  0.2350075  0.2011206  0.2543247  0.1057076  
0.1320607  0.1012929  0.001995916  0.008298163  0.02377662  0.2232203  0.1038027  0.08282372  0.2784658  0.2616017  0.3086515  0.2049999  0.411843  0.1230927  0.5638588  0.4497968  0.2188711  0.1229303  0.258545  0.1711808  
0.4166003  0.1638696  0.6030263  0.9198986  0.6044623  0.9799574  0.9154216  0.7213093  0.9658874  0.5708822  0.9130754  0.9749381  0.9064359  0.9098576  0.8841444  0.7278209  0.94899  0.2269886  0.997846  0.8925742  
0.6327188  0.2072682  0.9614591  0.7191437  0.8257338  0.8406582  0.5631186  0.757684  0.9247058  0.8412743  0.6736744  0.34528  0.7155395  0.9127471  0.5812078  0.4581128  0.4248296  0.8978416  0.5825888  0.9177433  
0.02127864  0.005923578  0.0002670639  0.01572758  0.001231781  0.001644946  0.05633308  0.02595502  0.002904977  0.01001462  0.001159886  0.001586425  0.000284646  0.08770159  0.06051027  0.2321947  0.008851411  0.0001045964  0.04583864  0.0003561287  
0.6839358  0.7573283  0.6615  0.850877  0.3398656  0.7237146  0.7663464  0.8245781  0.8942533  0.4895295  0.5325385  0.6398454  0.588162  0.6911918  0.5278067  0.4378516  0.6620805  0.3707868  0.4041992  0.9905289  
0.4312659  0.6415575  0.130701  0.5414176  0.2159644  0.09471522  0.5042245  0.5742414  0.8326551  0.120732  0.1289616  0.5348377  0.1214995  0.8317257  0.6813513  0.4368507  0.4624581  0.3870088  0.1830144  0.3201082  
0.004010361  0.01384856  0.03803169  0.2335784  0.2593545  0.09625417  0.251806  0.002876764  0.04218003  0.04637579  0.1887205  0.3320709  0.004604099  0.2267027  0.02654655  0.1687898  0.034681  0.04421043  0.0835596  0.2012195  
0.6344159  0.9060695  0.6982334  0.4831001  0.1645614  0.867211  0.8705211  0.8134659  0.6018376  0.5002784  0.7819013  0.9257053  0.4989515  0.3274608  0.1927006  0.2377041  0.3083766  0.03381418  0.8062261  0.4584353  
0.1907147  0.4846735  0.2103757  0.4493534  0.4673706  0.2569167  0.6867553  0.1257369  0.1524702  0.4440102  0.308478  0.5297981  0.6414036  0.07781642  0.6616368  0.6522581  0.5001846  0.3990436  0.7998128  0.7601102  
0.9919865  0.8400497  0.8933304  0.9661461  0.9903174  0.9204023  0.8994575  0.3301786  0.9935778  0.871561  0.934402  0.9536173  0.9249786  0.5580616  0.9610007  0.9917397  0.9988976  0.8690697  0.9897036  0.9637309  
0.00698081  0.001732857  0.01063052  0.01534703  0.0007789555  0.01310208  0.1139538  0.003240339  0.006101095  0.01532554  0.005604773  0.02321415  0.001607929  0.002893443  0.0002185402  0.000141158  0.002340436  0.01966641  0.0007122134  0.01220954  
0.8883257  0.5772437  0.7419673  0.9116397  0.8765192  0.827359  0.730683  0.8191364  0.9149811  0.6908084  0.8951344  0.9911284  0.7906906  0.5413387  0.942298  0.9525175  0.8398938  0.5326079  0.9109833  0.7688359  
0.9139764  0.9770217  0.9901895  0.8377743  0.9744022  0.9845098  0.3534602  0.9589325  0.8669417  0.9947067  0.9660508  0.839074  0.9670059  0.9079021  0.9700909  0.8988232  0.6172163  0.9663785  0.8204731  0.989602  
0.6556466  0.9619155  0.6856156  0.9345135  0.9859581  0.6322241  0.4442648  0.5907678  0.5478189  0.6252183  0.4504528  0.9421204  0.2874779  0.9421176  0.908102  0.7546706  0.4094844  0.852664  0.9738708  0.5714566  
0.002533472  0.08295321  0.08906572  0.007980474  0.0009248625  0.0009372699  0.01176176  0.001406457  0.2706416  0.01483005  0.05253495  0.02525744  6.051605e-05  0.03985249  0.02018845  0.006039942  0.02436405  0.00736071  0.04949886  0.0008817094  
0.9994959  0.9767719  0.9252579  0.999812  0.9993439  0.9769645  0.9236124  0.9269852  0.9633219  0.9959675  0.9999789  0.9975495  0.9937199  0.9626159  0.9965767  0.9796125  0.9724495  0.9532061  0.8813546  0.9834662  
0.8384238  0.6353565  0.477257  0.7648019  0.5035541  0.4014113  0.6364587  0.2035104  0.6887029  0.1606382  0.9022794  0.9059673  0.2478708  0.6773791  0.6917294  0.593824  0.9156065  0.3183179  0.4975104  0.7224256  
0.8394476  0.9450672  0.9035605  0.9598935  0.9119442  0.9429401  0.6222546  0.9523077  0.8754453  0.8289112  0.9755735  0.99016  0.7861472  0.9730823  0.999022  0.9744133  0.9864926  0.973171  0.9586343  0.8707771  
0.7554458  0.6243657  0.305806  0.980885  0.8501974  0.9299963  0.954341  0.8966407  0.9677481  0.9901847  0.718198  0.9862051  0.8930153  0.8882506  0.8747511  0.9022579  0.9425609  0.9860155  0.9536906  0.8725936  
0.6357539  0.6883633  0.7859782  0.6953324  0.4966487  0.2293089  0.3472856  0.1461509  0.1444693  0.8676118  0.3283038  0.5266416  0.3690116  0.4455463  0.686657  0.3542184  0.3277509  0.781979  0.1575815  0.7629079  
0.4215346  0.1086944  0.6143609  0.6061639  0.2313781  0.1746363  0.07518539  0.6006286  0.5340503  0.7695479  0.3185041  0.0525067  0.0901182  0.04477038  0.4116152  0.007421453  0.2333809  0.2684824  0.4367805  0.4822578  
0.0628045  0.004880195  0.05566059  0.005031736  0.02893781  0.02334161  0.1590642  0.002393819  0.08439214  0.001603891  0.1327228  0.0006699502  9.560763e-05  0.306039  0.007974448  0.06810678  0.03281947  0.006937674  0.004887455  0.0005110326  
0.4107744  0.9127012  0.4822029  0.7674844  0.944856  0.238045  0.9649272  0.8156249  0.6126964  0.7946485  0.5108033  0.9515933  0.7458532  0.3489855  0.3407009  0.803025  0.5886554  0.9126066  0.7115188  0.1849479  
0.0423619  0.3297813  0.5299307  0.1445673  0.6565006  0.3627805  0.5686752  0.2127668  0.3633962  0.2188084  0.2468431  0.22499  0.1745775  0.1869771  0.7814046  0.08078314  0.4465059  0.5283307  0.0324664  0.2822437  
0.999978  0.9999809  0.9991783  0.9999998  0.9989223  0.9999827  0.999715  0.9982798  0.9471227  0.9999974  0.9990202  0.999731  0.9999959  0.9934622  0.9989442  0.9998114  0.9999328  0.9929747  0.999981  0.9999956  
0.7535302  0.4866079  0.2386509  0.5542159  0.1647174  0.2640388  0.657534  0.8853062  0.3093587  0.5000377  0.2946724  0.7661766  0.5620563  0.08769396  0.1247831  0.4629643  0.5822584  0.09498086  0.3199853  0.7145233  
0.01086854  0.07545223  0.0003560929  0.01481453  0.02189978  0.002758037  0.01543838  0.06897045  0.01338704  0.006419173  0.008700708  0.09588578  0.01143701  0.001077951  0.02562203  0.006001764  0.0008849882  0.2171652  0.03627809  0.2239611  
